# _tick,_time,train_seconds,success_rate,step,mean_episode_return,mean_episode_step,total_loss,entropy_loss,pg_loss,baseline_loss,learner_queue_size
1537,1698148996.8938577,9674.1,0.6185286103542235,3937280,0.2230626940727234,8.969922065734863,11.577994346618652,-1.5426504611968994,12.385884284973145,0.7347599267959595,32
1538,1698149002.8020031,9679.2,0.5737704918032787,3939840,0.14423498511314392,10.273828506469727,-16.96484375,-1.4556727409362793,-16.231548309326172,0.7223778367042542,32
1539,1698149008.9521127,9684.2,0.5714285714285714,3942400,0.17097482085227966,14.705078125,6.663846969604492,-1.5787065029144287,7.578563213348389,0.6639902591705322,32
1540,1698149014.8738308,9689.2,0.5706371191135734,3944960,0.1073213517665863,8.1171875,-14.703514099121094,-1.5662767887115479,-13.844964981079102,0.7077273726463318,32
1541,1698149020.85008,9694.2,0.5573770491803278,3947520,0.1537923663854599,8.214062690734863,7.214612007141113,-1.6574249267578125,8.131194114685059,0.7408428192138672,32
1542,1698149026.754429,9704.2,0.5629820051413882,3950080,0.13636761903762817,7.899218559265137,-16.9942626953125,-1.3680826425552368,-16.388952255249023,0.7627715468406677,32
1543,1698149032.81392,9709.2,0.5845272206303725,3952640,0.18011176586151123,7.805078029632568,5.699033737182617,-1.3505752086639404,6.28918981552124,0.7604192495346069,32
1544,1698149038.7454083,9714.2,0.5750708215297451,3955200,0.16876205801963806,8.075780868530273,-20.456314086914062,-1.4779266119003296,-19.684377670288086,0.7059904932975769,32
1545,1698149044.6619346,9719.2,0.5885558583106267,3957760,0.23319348692893982,13.32421875,4.345621109008789,-1.3798826932907104,5.099076271057129,0.6264277100563049,32
1546,1698149050.6568131,9724.2,0.5228571428571429,3960320,0.058808594942092896,9.755859375,-20.142072677612305,-1.6905958652496338,-19.281099319458008,0.8296229243278503,32
1547,1698149056.6273475,9734.2,0.5619596541786743,3962880,0.11784150451421738,8.61328125,7.72496223449707,-1.546028971672058,8.466191291809082,0.8047998547554016,32
1548,1698149062.6573327,9739.2,0.5910290237467019,3965440,0.212316632270813,7.293359279632568,-8.81582260131836,-1.600271224975586,-7.854763984680176,0.6392120122909546,32
1549,1698149068.656978,9744.2,0.5877659574468085,3968000,0.18562769889831543,9.583203315734863,8.63732624053955,-1.6250792741775513,9.500077247619629,0.7623286247253418,32
1550,1698149074.5199704,9749.2,0.6225895316804407,3970560,0.24593941867351532,7.636328220367432,-19.648483276367188,-1.339490294456482,-19.111299514770508,0.8023065328598022,32
1551,1698149080.471728,9754.2,0.5797872340425532,3973120,0.19893883168697357,9.191797256469727,-0.42860227823257446,-1.3821451663970947,0.3272077441215515,0.6263351440429688,32
1552,1698149086.403667,9759.2,0.572538860103627,3975680,0.1516062468290329,7.755078315734863,-23.661088943481445,-1.4348787069320679,-23.01567268371582,0.7894622087478638,32
1553,1698149092.3471897,9769.2,0.5757575757575758,3978240,0.12429394572973251,8.695703506469727,2.2545175552368164,-1.4460731744766235,2.9751458168029785,0.7254448533058167,32
1554,1698149098.3104234,9774.2,0.56,3980800,0.12169335037469864,8.427734375,-14.030913352966309,-1.5089998245239258,-13.1752290725708,0.6533159613609314,32
1555,1698149104.2760096,9779.2,0.6116207951070336,3983360,0.2575688362121582,9.834375381469727,6.373507499694824,-1.4484822750091553,7.077628135681152,0.7443617582321167,32
1556,1698149110.4813936,9784.2,0.6291793313069909,3985920,0.279352605342865,8.772656440734863,-18.70435905456543,-1.3697651624679565,-18.084806442260742,0.7502123117446899,32
1557,1698149116.491807,9789.2,0.590778097982709,3988480,0.21082712709903717,9.423437118530273,2.7947134971618652,-1.3290842771530151,3.4531266689300537,0.6706712245941162,32
1558,1698149122.4681594,9799.2,0.5911764705882353,3991040,0.18724414706230164,9.887109756469727,-23.42228889465332,-1.5039043426513672,-22.71365737915039,0.7952724695205688,32
1559,1698149128.543754,9804.3,0.5590062111801242,3993600,0.10731988400220871,9.341015815734863,11.080811500549316,-1.599371075630188,11.919854164123535,0.7603278756141663,32
1560,1698149134.5508418,9809.3,0.5683229813664596,3996160,0.11714288592338562,10.363672256469727,-15.684127807617188,-1.673072338104248,-14.668015480041504,0.6569595336914062,32
1561,1698149140.504267,9814.3,0.6038338658146964,3998720,0.1867540329694748,11.361719131469727,13.988847732543945,-1.9244444370269775,15.047235488891602,0.8660563230514526,32
1562,1698149146.4876027,9819.3,0.6404833836858006,4001280,0.26658308506011963,9.119531631469727,-12.184356689453125,-1.6047664880752563,-11.261491775512695,0.6819020509719849,32
1563,1698149152.4619892,9829.3,0.5942028985507246,4003840,0.2328290045261383,8.751172065734863,12.04549789428711,-1.6072312593460083,12.815862655639648,0.8368667960166931,32
1564,1698149158.4583888,9834.3,0.5754985754985755,4006400,0.14050713181495667,9.748437881469727,-16.304351806640625,-1.7158045768737793,-15.121655464172363,0.5331082344055176,32
1565,1698149164.4553976,9839.3,0.553623188405797,4008960,0.14214204251766205,10.795702934265137,13.274744987487793,-1.8708802461624146,14.3310546875,0.8145707249641418,32
1566,1698149170.426975,9844.3,0.5512465373961218,4011520,0.1264820098876953,9.319531440734863,-13.357989311218262,-1.7980784177780151,-12.146408081054688,0.5864971876144409,32
1567,1698149176.4504812,9849.3,0.6011904761904762,4014080,0.18191967904567719,9.142187118530273,19.678974151611328,-1.90861177444458,20.685447692871094,0.9021373987197876,32
1568,1698149182.4944522,9859.3,0.5850144092219021,4016640,0.15896831452846527,8.428125381469727,-11.914276123046875,-1.4827746152877808,-11.075080871582031,0.6435797810554504,32
1569,1698149188.4999924,9864.3,0.5645161290322581,4019200,0.15367205440998077,8.368359565734863,5.109705448150635,-1.6286250352859497,6.092644214630127,0.6456863284111023,32
1570,1698149194.4494538,9869.3,0.5507246376811594,4021760,0.14291547238826752,7.080468654632568,-8.005311012268066,-1.521614670753479,-7.197360038757324,0.7136641144752502,32
1571,1698149200.409246,9874.3,0.5685714285714286,4024320,0.1570228785276413,10.396093368530273,0.5810695886611938,-1.483655571937561,1.5130398273468018,0.5516853928565979,32
1572,1698149206.3409305,9879.3,0.5543478260869565,4026880,0.12234785407781601,12.233983993530273,-12.434164047241211,-1.6238656044006348,-11.367597579956055,0.5572987198829651,32
1573,1698149212.4452553,9889.3,0.5552407932011332,4029440,0.1358102262020111,13.030077934265137,8.420385360717773,-1.6190015077590942,9.3466157913208,0.6927707195281982,32
1574,1698149218.4917135,9894.3,0.5400593471810089,4032000,0.11275967955589294,11.260156631469727,-23.442718505859375,-1.6202936172485352,-22.48197364807129,0.6595498919487,32
1575,1698149224.5011566,9899.3,0.5956873315363881,4034560,0.2028975933790207,8.390625,9.09481143951416,-1.3617963790893555,9.618003845214844,0.8386039137840271,32
1576,1698149230.4414368,9904.3,0.5544554455445545,4037120,0.14910396933555603,7.005078315734863,-13.319731712341309,-1.4392709732055664,-12.691521644592285,0.811060905456543,32
1577,1698149236.4537818,9909.3,0.5833333333333334,4039680,0.16517449915409088,7.478125095367432,8.880717277526855,-1.3413203954696655,9.394377708435059,0.8276594281196594,32
1578,1698149242.4383264,9919.4,0.5490196078431373,4042240,0.11170098930597305,7.866406440734863,-21.928770065307617,-1.4013265371322632,-21.372663497924805,0.8452205657958984,32
1579,1698149248.4455566,9924.4,0.5883838383838383,4044800,0.1993257701396942,8.639062881469727,4.794739723205566,-1.2806297540664673,5.346877574920654,0.7284917831420898,32
1580,1698149254.3425531,9929.4,0.5543175487465181,4047360,0.10840113461017609,9.435155868530273,-21.60048484802246,-1.552833080291748,-20.821514129638672,0.7738628387451172,32
1581,1698149260.2778037,9934.4,0.6085626911314985,4049920,0.25051069259643555,11.454297065734863,4.79072904586792,-1.4843870401382446,5.625809669494629,0.6493064165115356,32
1582,1698149266.4853113,9939.4,0.5584045584045584,4052480,0.09752709418535233,12.767187118530273,-18.311357498168945,-1.5796929597854614,-17.399837493896484,0.6681722402572632,32
1583,1698149272.4588337,9949.4,0.5677966101694916,4055040,0.1478729099035263,10.798828125,5.606185436248779,-1.4177101850509644,6.276000022888184,0.7478958368301392,32
1584,1698149278.3788211,9954.4,0.5833333333333334,4057600,0.19920513033866882,11.28515625,-10.381765365600586,-1.6242597103118896,-9.540258407592773,0.7827531695365906,32
1585,1698149284.3781915,9959.4,0.546031746031746,4060160,0.1081460639834404,10.073827743530273,4.878056526184082,-1.6728980541229248,5.856050968170166,0.6949037909507751,32
1586,1698149290.3133576,9964.4,0.6029850746268657,4062720,0.2347104698419571,10.818750381469727,-17.279756546020508,-1.447959303855896,-16.573925018310547,0.742127537727356,32
1587,1698149296.2619624,9969.4,0.5541561712846348,4065280,0.10882118344306946,7.323046684265137,1.4489408731460571,-1.4049564599990845,2.189704656600952,0.6641926765441895,32
1588,1698149302.2526798,9979.4,0.5191815856777494,4067840,0.08087725192308426,7.214453220367432,-16.342605590820312,-1.5667903423309326,-15.447183609008789,0.6713681817054749,32
1589,1698149308.2041824,9984.4,0.5405405405405406,4070400,0.07385887205600739,8.991015434265137,9.487102508544922,-1.638465404510498,10.345823287963867,0.7797439098358154,32
1590,1698149314.1667118,9989.4,0.6085858585858586,4072960,0.2435580939054489,8.226171493530273,-5.978775978088379,-1.5121785402297974,-5.122806549072266,0.6562088131904602,32
1591,1698149320.0692034,9994.4,0.5384615384615384,4075520,0.07837137579917908,7.523046970367432,3.84273099899292,-1.5198701620101929,4.648510932922363,0.7140905857086182,32
1592,1698149326.0276883,9999.4,0.5883905013192612,4078080,0.22977574169635773,9.798828125,-18.16216468811035,-1.4092715978622437,-17.535175323486328,0.7822822332382202,32
1593,1698149332.0086918,10009.4,0.6058823529411764,4080640,0.22246767580509186,10.754687309265137,7.977412700653076,-1.4566055536270142,8.670185089111328,0.7638332843780518,32
1594,1698149337.9320583,10014.4,0.5689149560117303,4083200,0.13165690004825592,9.609766006469727,-19.756166458129883,-1.5478222370147705,-18.913143157958984,0.7047994136810303,32
1595,1698149343.9024765,10019.4,0.5873015873015873,4085760,0.16775555908679962,10.055468559265137,1.3780477046966553,-1.6402528285980225,2.335299253463745,0.6830011606216431,32
1596,1698149349.8602662,10024.4,0.5822102425876011,4088320,0.2087547332048416,7.742578029632568,-12.405949592590332,-1.4776250123977661,-11.547500610351562,0.6191763281822205,32
1597,1698149355.868928,10029.4,0.6043360433604336,4090880,0.2311084270477295,7.610156059265137,3.2809300422668457,-1.2997182607650757,3.956045627593994,0.6246030330657959,32
1598,1698149362.0740523,10039.5,0.5736196319018405,4093440,0.17310738563537598,13.52734375,-11.680961608886719,-1.595123529434204,-10.721902847290039,0.6360642313957214,32
1599,1698149368.0157163,10044.5,0.6285714285714286,4096000,0.2744286060333252,10.698046684265137,5.148331642150879,-1.3338197469711304,5.871254920959473,0.6108967065811157,32
1600,1698149373.936976,10049.5,0.5510204081632653,4098560,0.13459186255931854,9.109375,-18.47035026550293,-1.5419224500656128,-17.687938690185547,0.7595107555389404,32
1601,1698149379.8599591,10054.5,0.5959885386819485,4101120,0.19506017863750458,10.771093368530273,0.8737273216247559,-1.4037556648254395,1.6292223930358887,0.6482607126235962,32
1602,1698149385.7919567,10059.5,0.6363636363636364,4103680,0.22936366498470306,10.926172256469727,-12.592513084411621,-1.4910577535629272,-11.749787330627441,0.6483321189880371,32
1603,1698149391.7078817,10064.5,0.5614035087719298,4106240,0.11794386804103851,11.592968940734863,1.363236427307129,-1.6797130107879639,2.3019909858703613,0.7409585118293762,32
1604,1698149397.6571634,10074.5,0.5942492012779552,4108800,0.2013099193572998,9.58984375,-16.047523498535156,-1.3885552883148193,-15.411966323852539,0.7529975771903992,32
1605,1698149403.541693,10079.5,0.624633431085044,4111360,0.2602258622646332,9.215624809265137,6.510977745056152,-1.4193637371063232,7.174282073974609,0.7560592889785767,32
1606,1698149409.4292433,10084.5,0.5616438356164384,4113920,0.13794180750846863,13.362109184265137,-17.807483673095703,-1.51666259765625,-16.981962203979492,0.6911405324935913,32
1607,1698149415.401982,10089.5,0.5647058823529412,4116480,0.11386667937040329,15.701952934265137,5.628249168395996,-1.6675418615341187,6.6531219482421875,0.6426692605018616,32
1608,1698149421.359545,10094.5,0.5787671232876712,4119040,0.17001372575759888,18.522655487060547,-7.101466655731201,-1.5366028547286987,-6.1825666427612305,0.6177029609680176,32
1609,1698149427.4171221,10104.5,0.5673076923076923,4121600,0.10504810512065887,16.236719131469727,11.163135528564453,-1.713867425918579,12.002500534057617,0.8745017051696777,32
1610,1698149433.327042,10109.5,0.5777126099706745,4124160,0.18993258476257324,11.161328315734863,-13.827932357788086,-1.5953794717788696,-12.808107376098633,0.5755552649497986,32
1611,1698149439.302244,10114.5,0.6151603498542274,4126720,0.23041114211082458,11.446484565734863,11.302273750305176,-1.5161956548690796,11.9478178024292,0.8706508874893188,32
1612,1698149445.256657,10119.5,0.5583333333333333,4129280,0.10907918959856033,14.2265625,-12.814273834228516,-1.8805540800094604,-11.533827781677246,0.6001085638999939,32
1613,1698149451.2330575,10124.5,0.5818713450292398,4131840,0.23914620280265808,17.169921875,14.960370063781738,-1.5534793138504028,15.678367614746094,0.8354825377464294,32
1614,1698149457.190443,10134.5,0.5597826086956522,4134400,0.17650003731250763,7.807421684265137,-18.25981903076172,-1.41028892993927,-17.539081573486328,0.6895517110824585,32
1615,1698149463.3275049,10139.5,0.5592705167173252,4136960,0.1316656768321991,11.228124618530273,3.5429086685180664,-1.604395866394043,4.4479169845581055,0.6993876695632935,32
1616,1698149469.227794,10144.5,0.592391304347826,4139520,0.1858152449131012,9.205078125,-12.306629180908203,-1.5347219705581665,-11.48344898223877,0.7115423083305359,32
1617,1698149475.1737452,10149.5,0.5940298507462687,4142080,0.27149254083633423,12.851953506469727,2.291266918182373,-1.6374642848968506,3.13276743888855,0.7959637641906738,32
1618,1698149481.0957885,10154.5,0.601823708206687,4144640,0.17833741009235382,11.472265243530273,-9.402846336364746,-1.56767737865448,-8.521393775939941,0.6862249374389648,32
1619,1698149486.9983811,10164.6,0.5613496932515337,4147200,0.10323315113782883,12.264062881469727,8.065580368041992,-1.7168933153152466,9.027042388916016,0.7554309964179993,32
1620,1698149493.0253758,10169.6,0.6022408963585434,4149760,0.21229411661624908,8.864843368530273,-16.47998809814453,-1.6660079956054688,-15.515074729919434,0.7010955214500427,32
1621,1698149498.9568152,10174.6,0.5907692307692308,4152320,0.17768923938274384,10.212109565734863,6.333807945251465,-1.636048674583435,7.199273586273193,0.7705833315849304,32
1622,1698149504.9027028,10179.6,0.5734870317002881,4154880,0.1655302792787552,12.327343940734863,-19.388044357299805,-1.6018824577331543,-18.42127227783203,0.6351116299629211,32
1623,1698149510.8184888,10184.6,0.5833333333333334,4157440,0.1719166785478592,13.015625,6.9175872802734375,-1.5460007190704346,7.800439834594727,0.663148045539856,32
1624,1698149516.794964,10189.6,0.5642633228840125,4160000,0.09870848059654236,12.723828315734863,-11.112706184387207,-1.584721565246582,-10.133005142211914,0.6050207614898682,32
1625,1698149522.7664936,10199.6,0.6160714285714286,4162560,0.27152085304260254,13.062891006469727,12.937725067138672,-1.6060124635696411,13.719663619995117,0.8240741491317749,32
1626,1698149528.724974,10204.6,0.6265822784810127,4165120,0.2284652143716812,9.060937881469727,-7.639540672302246,-1.6951472759246826,-6.507384300231934,0.5629913806915283,32
1627,1698149534.7176793,10209.6,0.6107784431137725,4167680,0.24243415892124176,11.495702743530273,9.907445907592773,-1.8408489227294922,11.034430503845215,0.7138643264770508,32
1628,1698149540.6699207,10214.7,0.6128133704735376,4170240,0.21479667723178864,8.687891006469727,-17.1982364654541,-1.640122652053833,-16.257713317871094,0.6995989084243774,32
1629,1698149546.5914829,10219.7,0.6201780415430267,4172800,0.22713355720043182,8.219531059265137,4.698071002960205,-1.6398366689682007,5.728220462799072,0.6096875071525574,32
1630,1698149552.6099727,10229.7,0.584045584045584,4175360,0.2041168212890625,9.589062690734863,-13.627704620361328,-1.639574646949768,-12.61027717590332,0.6221475005149841,32
1631,1698149558.6293323,10234.7,0.6528189910979229,4177920,0.30324333906173706,12.103124618530273,4.118378162384033,-1.5811057090759277,5.086519241333008,0.6129648685455322,32
1632,1698149564.5882185,10239.7,0.5845697329376854,4180480,0.16248667240142822,8.870312690734863,-19.899988174438477,-1.5673329830169678,-19.089488983154297,0.7568333148956299,32
1633,1698149570.7624056,10244.7,0.5875370919881305,4183040,0.15791988372802734,15.091796875,-7.886364936828613,-1.4950058460235596,-6.887989521026611,0.49663084745407104,32
1634,1698149576.7448022,10249.7,0.5833333333333334,4185600,0.1547555774450302,7.999609470367432,3.953321695327759,-1.4677917957305908,4.777894973754883,0.6432183980941772,32
1635,1698149582.6811976,10259.7,0.600609756097561,4188160,0.22014938294887543,10.530858993530273,-24.843429565429688,-1.4524754285812378,-24.247974395751953,0.8570188283920288,32
1636,1698149588.532997,10264.7,0.5743243243243243,4190720,0.1441790610551834,9.146875381469727,-1.7821154594421387,-1.4421571493148804,-0.7786564826965332,0.4386981427669525,32
1637,1698149594.5151286,10269.7,0.6048632218844985,4193280,0.22655625641345978,12.160937309265137,-11.462007522583008,-1.2892346382141113,-10.673515319824219,0.5007424354553223,32
1638,1698149600.3647728,10274.7,0.5513698630136986,4195840,0.09319523721933365,10.539843559265137,1.3967221975326538,-1.6143735647201538,2.431138038635254,0.5799576640129089,32
1639,1698149606.2497056,10279.7,0.6160990712074303,4198400,0.23734678328037262,9.789843559265137,-7.658559799194336,-1.5427491664886475,-6.548941612243652,0.4331308603286743,32
1640,1698149612.3273714,10289.7,0.6090909090909091,4200960,0.2587515413761139,11.954687118530273,3.996924638748169,-1.5527770519256592,4.985836982727051,0.5638649463653564,32
1641,1698149618.2253094,10294.7,0.625,4203520,0.16831548511981964,21.646875381469727,-10.715629577636719,-2.0826876163482666,-8.994813919067383,0.3618714213371277,32
1642,1698149624.1528742,10299.7,0.6015325670498084,4206080,0.1878429502248764,17.992578506469727,3.0205492973327637,-1.820085883140564,4.287906646728516,0.5527284741401672,32
1643,1698149630.0834994,10304.7,0.5945945945945946,4208640,0.1366293579339981,18.046483993530273,-7.621564865112305,-1.725433111190796,-6.378475189208984,0.4823433756828308,32
1644,1698149636.0429883,10309.8,0.608843537414966,4211200,0.20069390535354614,13.755078315734863,10.620584487915039,-1.884155035018921,11.793601989746094,0.7111377120018005,32
1645,1698149641.9787233,10314.8,0.5909090909090909,4213760,0.13656997680664062,20.044530868530273,-11.672097206115723,-1.8407891988754272,-10.334413528442383,0.5031048059463501,32
1646,1698149647.9458325,10324.8,0.6168831168831169,4216320,0.2363247126340866,13.574609756469727,4.9012556076049805,-1.9550179243087769,6.264416694641113,0.591856837272644,32
1647,1698149653.9780757,10329.8,0.5934065934065934,4218880,0.2128937840461731,12.959765434265137,-12.517189979553223,-1.8941175937652588,-11.102860450744629,0.4797874093055725,32
1648,1698149659.8940666,10334.8,0.5855855855855856,4221440,0.18459762632846832,12.453516006469727,-3.1256203651428223,-1.639509677886963,-2.119380474090576,0.6332696676254272,32
1649,1698149665.8585339,10339.8,0.5804195804195804,4224000,0.13938812911510468,15.961328506469727,-20.205976486206055,-1.5152076482772827,-19.40250015258789,0.7117306590080261,32
1650,1698149671.811858,10344.8,0.622093023255814,4226560,0.2734680473804474,8.807812690734863,8.882399559020996,-1.4551384449005127,9.612822532653809,0.7247152924537659,32
1651,1698149677.8012164,10354.8,0.5976331360946746,4229120,0.1974230855703354,8.569921493530273,-15.673486709594727,-1.5513933897018433,-14.731619834899902,0.6095269322395325,32
1652,1698149683.7521832,10359.8,0.5777777777777777,4231680,0.13506034016609192,10.244921684265137,12.897242546081543,-1.7243586778640747,13.847494125366211,0.7741067409515381,32
1653,1698149689.7142072,10364.8,0.5574324324324325,4234240,0.12551353871822357,11.222265243530273,-16.45909881591797,-1.838230848312378,-15.223420143127441,0.6025528311729431,32
1654,1698149695.6201117,10369.8,0.6163934426229508,4236800,0.2302590310573578,11.841405868530273,6.786726474761963,-1.7303253412246704,7.893301486968994,0.6237502694129944,32
1655,1698149701.5626605,10374.8,0.6515679442508711,4239360,0.25436240434646606,11.143750190734863,-1.8917341232299805,-1.622109055519104,-0.842454195022583,0.5728291273117065,32
1656,1698149707.7180457,10384.8,0.5915492957746479,4241920,0.16622255742549896,8.644140243530273,-14.040199279785156,-1.3736116886138916,-13.19613265991211,0.5295451283454895,32
1657,1698149713.629782,10389.8,0.608433734939759,4244480,0.23206926882266998,8.684765815734863,3.001743793487549,-1.3636599779129028,3.6943583488464355,0.6710453033447266,32
1658,1698149719.5756564,10394.8,0.6114649681528662,4247040,0.195044606924057,9.655468940734863,-16.06498146057129,-1.451640009880066,-15.14146900177002,0.5281263589859009,32
1659,1698149725.4902737,10399.8,0.5919003115264797,4249600,0.15759192407131195,10.616796493530273,8.621918678283691,-1.610363245010376,9.39202880859375,0.8402525186538696,32
1660,1698149731.54752,10404.8,0.6287878787878788,4252160,0.24768564105033875,10.296483993530273,-6.881979465484619,-1.706588625907898,-5.716434001922607,0.5410432815551758,32
1661,1698149737.6049004,10414.8,0.6019417475728155,4254720,0.20863431692123413,9.664843559265137,5.907220840454102,-1.7157667875289917,6.950069427490234,0.6729180812835693,32
1662,1698149743.5686643,10419.8,0.6574923547400612,4257280,0.2972477376461029,9.699609756469727,-15.423868179321289,-1.5811080932617188,-14.431976318359375,0.5892162322998047,32
1663,1698149749.5606077,10424.9,0.5981308411214953,4259840,0.23637698590755463,10.714452743530273,-2.759101390838623,-1.541677713394165,-1.7263166904449463,0.5088930726051331,32
1664,1698149755.523955,10429.9,0.5915915915915916,4262400,0.22018922865390778,12.149218559265137,-11.560319900512695,-1.6507378816604614,-10.61407470703125,0.7044922113418579,32
1665,1698149761.451872,10434.9,0.5431309904153354,4264960,0.09640577435493469,9.621484756469727,-0.202406644821167,-1.5365194082260132,0.7623142004013062,0.57179856300354,32
1666,1698149767.3968034,10444.9,0.5251572327044025,4267520,0.05274844542145729,10.288671493530273,-11.99016284942627,-1.6907082796096802,-10.854898452758789,0.555443525314331,32
1667,1698149773.4096062,10449.9,0.5942857142857143,4270080,0.18241430819034576,9.092968940734863,13.871260643005371,-1.5760018825531006,14.660917282104492,0.7863455414772034,32
1668,1698149779.351168,10454.9,0.6147308781869688,4272640,0.25507083535194397,8.752344131469727,-11.765959739685059,-1.4636141061782837,-10.91463851928711,0.6122932434082031,32
1669,1698149785.3915527,10459.9,0.5958702064896755,4275200,0.23751036822795868,10.220312118530273,12.493061065673828,-1.4827157258987427,13.229400634765625,0.7463757991790771,32
1670,1698149791.3809836,10464.9,0.6125,4277760,0.20448751747608185,10.76953125,-14.051543235778809,-1.6034533977508545,-13.094649314880371,0.6465597152709961,32
1671,1698149797.3447237,10474.9,0.6537313432835821,4280320,0.285856693983078,8.6953125,6.355791091918945,-1.3192217350006104,6.932641983032227,0.7423708438873291,32
1672,1698149803.3256705,10479.9,0.569620253164557,4282880,0.11164558678865433,11.530468940734863,-16.99982261657715,-1.4609558582305908,-16.294984817504883,0.7561191320419312,32
1673,1698149809.3656223,10484.9,0.5434782608695652,4285440,0.08298099786043167,8.431249618530273,5.314378261566162,-1.4723955392837524,6.075104236602783,0.7116694450378418,32
1674,1698149815.5093524,10489.9,0.5659824046920822,4288000,0.14928153157234192,10.408203125,-15.250632286071777,-1.5539299249649048,-14.399898529052734,0.7031965255737305,32
1675,1698149821.4457374,10494.9,0.5659824046920822,4290560,0.10176833719015121,9.541406631469727,11.918264389038086,-1.5459269285202026,12.693693161010742,0.7704985737800598,32
1676,1698149827.441476,10504.9,0.598314606741573,4293120,0.21083992719650269,10.16015625,-13.88493824005127,-1.4203628301620483,-13.101341247558594,0.6367653012275696,32
1677,1698149833.3990774,10509.9,0.5994623655913979,4295680,0.24743279814720154,8.335546493530273,6.792702674865723,-1.361979603767395,7.442498207092285,0.7121836543083191,32
1678,1698149839.4687505,10514.9,0.6156156156156156,4298240,0.23889492452144623,8.387109756469727,-13.165604591369629,-1.499108910560608,-12.342049598693848,0.6755540370941162,32
1679,1698149845.3484614,10519.9,0.6306818181818182,4300800,0.32501986622810364,8.91015625,1.8729504346847534,-1.4365438222885132,2.598522663116455,0.7109715938568115,32
1680,1698149851.300938,10524.9,0.5770491803278689,4303360,0.13679346442222595,9.162109375,-20.32973861694336,-1.5711902379989624,-19.493972778320312,0.7354245781898499,32
1681,1698149857.163789,10529.9,0.5919540229885057,4305920,0.1753305047750473,10.839062690734863,-3.452695846557617,-1.38673734664917,-2.5827109813690186,0.5167523622512817,32
1682,1698149863.2789001,10539.9,0.6028169014084507,4308480,0.1986197531223297,8.482812881469727,-11.244279861450195,-1.5239707231521606,-10.269672393798828,0.549363374710083,32
1683,1698149869.2367253,10544.9,0.5841269841269842,4311040,0.22092382609844208,9.438281059265137,5.615113735198975,-1.6635098457336426,6.699936866760254,0.5786867141723633,32
1684,1698149875.1784673,10549.9,0.6432926829268293,4313600,0.295661598443985,8.5078125,-5.158960342407227,-1.6321675777435303,-4.049821853637695,0.5230292677879333,32
1685,1698149881.0882812,10555.0,0.5786163522012578,4316160,0.18729248642921448,9.123827934265137,-6.154741287231445,-1.6029597520828247,-5.080770969390869,0.5289891362190247,32
1686,1698149887.0096934,10560.0,0.5782747603833865,4318720,0.1686485856771469,10.581250190734863,-16.609947204589844,-1.553318977355957,-15.59611701965332,0.5394884943962097,32
1687,1698149892.9724178,10570.0,0.6258741258741258,4321280,0.2716643512248993,12.171483993530273,-0.17260503768920898,-1.461576223373413,0.8788219094276428,0.4101492762565613,32
1688,1698149898.871462,10575.0,0.5810276679841897,4323840,0.14357709884643555,15.578516006469727,-9.68386173248291,-1.6661750078201294,-8.5606050491333,0.5429182648658752,32
1689,1698149904.8170695,10580.0,0.5714285714285714,4326400,0.19437861442565918,18.283203125,11.860626220703125,-1.663509488105774,12.792689323425293,0.7314466834068298,32
1690,1698149910.7416804,10585.0,0.5749128919860628,4328960,0.126839742064476,12.256640434265137,-10.957303047180176,-1.834782600402832,-9.694353103637695,0.5718328356742859,32
1691,1698149916.6954925,10590.0,0.573170731707317,4331520,0.15532928705215454,9.717968940734863,10.482905387878418,-1.8324708938598633,11.556183815002441,0.7591924667358398,32
1692,1698149922.6205287,10600.0,0.5778546712802768,4334080,0.15239101648330688,10.5859375,-3.725158929824829,-1.9417582750320435,-2.3230721950531006,0.5396715402603149,32
1693,1698149928.538722,10605.0,0.5897435897435898,4336640,0.1429872065782547,8.986719131469727,-17.637853622436523,-1.5430740118026733,-16.656137466430664,0.5613582134246826,32
1694,1698149934.53762,10610.0,0.6012861736334405,4339200,0.19765274226665497,9.738672256469727,-1.6338748931884766,-1.4425930976867676,-0.7700715065002441,0.5787897706031799,32
1695,1698149940.5172389,10615.0,0.5396825396825397,4341760,0.06989844143390656,11.445703506469727,-19.910293579101562,-1.4330554008483887,-19.14944839477539,0.6722115278244019,32
1696,1698149946.5250206,10620.0,0.5794701986754967,4344320,0.191552996635437,14.592187881469727,2.017530918121338,-1.4681593179702759,2.8721885681152344,0.6135014891624451,32
1697,1698149952.421297,10630.0,0.6407407407407407,4346880,0.26055189967155457,12.481640815734863,-10.661815643310547,-1.7481733560562134,-9.378456115722656,0.4648143947124481,32
1698,1698149958.3226464,10635.0,0.6268115942028986,4349440,0.2553297281265259,15.799609184265137,7.018962383270264,-1.555314540863037,7.968890190124512,0.6053871512413025,32
1699,1698149964.3585644,10640.0,0.6279863481228669,4352000,0.1871570199728012,10.233593940734863,-9.420034408569336,-1.5969467163085938,-8.467066764831543,0.6439785957336426,32
1700,1698149970.4958818,10645.0,0.6206896551724138,4354560,0.2256414145231247,12.014452934265137,4.365919589996338,-1.5897735357284546,5.363835334777832,0.5918576717376709,32
1701,1698149976.4450796,10650.0,0.5975232198142415,4357120,0.19482974708080292,10.119140625,-11.89481258392334,-1.5716356039047241,-10.906073570251465,0.5828964114189148,32
